;;;;;;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;60;0;0;0;2B;
520;8;55;C4;2;82;12;8D;E;0;
1A0;8;0;0;0;0;0;FE;0;C;
3D0;6;0;40;8;0;0;6B;;;
540;8;0;0;FF;0;FF;0;20;0;
D0;6;6;90;4;8;1A;80;;;
2A0;8;0;0;0;0;0;0;D0;D0;
50;4;0;E0;C0;20;;;;;
280;8;9;0;0;0;0;0;D;0;
540;8;10;0;FF;0;FF;0;20;0;
5A0;8;7F;0;0;70;0;0;0;2B;
1A0;8;0;0;0;0;0;FE;0;E;
320;8;0;2;B;1;0;B;0;80;
280;8;9;0;0;0;0;0;D;0;
58C;8;90;E0;0;0;19;0;0;2;
480;8;C2;24;0;0;C;80;0;6A;
50;4;0;E0;D0;30;;;;;
280;8;9;0;0;0;0;0;D;0;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;80;0;0;0;2B;
D0;6;51;C0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;0;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;80;21;
540;8;40;0;FF;0;FF;0;20;0;
1A0;8;0;0;0;0;0;FE;0;1;
50;4;0;E0;E0;0;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;90;0;0;0;2B;
D0;6;71;E0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;2;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;60;0;FF;0;FF;0;20;0;
35F;8;0;0;0;0;0;0;0;0;
50;4;0;E0;F0;10;;;;;
320;8;0;2;B;1;0;D;0;80;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;A0;0;0;0;2B;
5DC;8;6D;0;A0;1;8;0;0;40;
1A0;8;0;0;0;0;0;FE;0;4;
729;7;4;3;1;0;0;0;0;;
540;8;80;0;FF;0;FF;0;20;0;
661;8;3;0;0;0;0;0;0;0;
2A0;8;0;0;0;0;0;0;50;50;
50;4;0;E0;0;E0;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;B0;0;0;0;2B;
58F;8;0;F0;FF;7F;0;0;91;B;
1A0;8;0;0;0;0;0;FE;0;6;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;A0;0;FF;0;FF;0;20;0;
480;8;A;24;0;0;C;80;0;A2;
50;4;0;E0;10;F0;;;;;
280;8;9;0;0;0;0;0;D;0;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;C0;0;0;0;2B;
390;8;0;0;40;0;0;0;0;0;
721;7;4;3;1;0;0;0;1;;
621;8;20;82;12;B;2;63;7C;0;
4A8;8;FE;7F;0;20;0;0;C0;61;
D0;6;C1;50;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;9;
50;4;0;E0;20;C0;;;;;
488;8;39;0;0;80;A6;0;FF;E0;
5A0;8;7F;0;0;D0;0;0;0;2B;
D0;6;F6;60;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;A;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
540;8;E0;0;FF;0;FF;0;20;0;
48A;8;12;0;0;0;0;2;0;10;
50;4;0;E0;30;D0;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;11;E;0;0;10;0;0;F;
5A0;8;7F;0;0;E0;0;0;0;2B;
D0;6;16;80;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;C;
3D0;6;0;40;8;0;0;6B;;;
540;8;0;0;FF;0;FF;0;20;0;
470;8;80;0;0;0;0;0;0;1F;
1A0;8;0;0;0;0;0;FE;0;D;
50;4;0;E0;40;A0;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;F0;0;0;0;2B;
D0;6;31;A0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;E;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;20;0;FF;0;FF;0;20;0;
48A;8;32;0;0;0;0;2;0;30;
50;4;0;E0;50;B0;;;;;
280;8;9;0;0;0;0;0;D;0;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;0;0;0;0;2B;
62B;8;89;20;3;40;E;0;11;40;
1A0;8;0;0;0;0;0;FE;0;0;
3D0;6;0;40;8;0;0;6B;;;
540;8;40;0;FF;0;FF;0;20;0;
D0;6;46;D0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;1;
50;4;0;E0;60;80;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;10;0;0;0;2B;
D0;6;76;E0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;2;
320;8;0;2;B;1;0;3;0;80;
380;8;0;72;0;0;0;0;FE;2;
58C;8;90;E0;0;0;19;0;0;2;
48A;8;52;0;0;0;0;2;0;50;
50;4;0;E0;70;90;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;1D;2;0;0;10;0;0;F;
5A0;8;7F;0;0;20;0;0;0;2B;
D0;6;96;0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;4;
3D0;6;0;40;8;0;0;6B;;;
540;8;80;0;FF;0;FF;0;20;0;
D0;6;81;10;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;5;
50;4;0;E0;80;60;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;30;0;0;0;2B;
D0;6;B1;20;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;6;
380;8;0;72;0;0;0;0;FE;2;
3D0;6;0;40;8;0;0;6B;;;
540;8;A0;0;FF;0;FF;0;20;0;
D0;6;A1;30;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;7;
50;4;0;E0;90;70;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;40;0;0;0;2B;
392;8;0;0;0;80;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;8;
729;7;4;3;1;0;0;0;0;;
488;8;9;0;0;80;A6;0;FF;D0;
540;8;C0;0;FF;0;FF;0;20;0;
588;8;0;40;80;0;0;10;0;1;
50;4;0;E0;A0;40;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;50;0;0;0;2B;
D0;6;F6;60;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;A;
280;8;9;0;0;0;0;0;D;0;
3D0;6;0;40;8;0;0;6B;;;
540;8;E0;0;FF;0;FF;0;20;0;
D0;6;E1;70;3;8;1A;80;;;
50;4;0;E0;B0;50;;;;;
280;8;9;0;0;0;0;0;D;0;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;60;0;0;0;2B;
D0;6;11;80;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;C;
721;7;4;3;1;0;0;0;1;;
280;8;9;0;0;0;0;0;D;0;
723;7;4;3;1;0;0;0;0;;
D0;6;6;90;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;D;
50;4;0;E0;C0;20;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;70;0;0;0;2B;
D0;6;31;A0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;E;
3D0;6;0;40;8;0;0;6B;;;
280;8;9;0;0;0;0;0;D;0;
540;8;20;0;FF;0;FF;0;20;0;
320;8;0;2;B;1;0;8;0;80;
50;4;0;E0;D0;30;;;;;
380;8;0;72;0;0;0;0;FE;2;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;80;0;0;0;2B;
D0;6;56;C0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;0;
3D0;6;0;40;8;0;0;6B;;;
488;8;89;0;0;80;A6;0;FF;50;
540;8;40;0;FF;0;FF;0;20;0;
588;8;0;3F;80;0;0;10;0;1;
50;4;0;E0;E0;0;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;90;0;0;0;2B;
570;5;7;0;91;5;0;;;;
1A0;8;0;0;0;0;0;FE;0;2;
380;8;0;72;0;0;0;0;FE;2;
3D0;6;0;40;8;0;0;6B;;;
540;8;60;0;FF;0;FF;0;20;0;
D0;6;61;F0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;3;
50;4;0;E0;F0;10;;;;;
280;8;9;0;0;0;0;0;D;0;
540;8;70;0;FF;0;FF;0;20;0;
D0;6;91;0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;4;
3D0;6;0;40;8;0;0;6B;;;
280;8;9;0;0;0;0;0;D;0;
540;8;80;0;FF;0;FF;0;20;0;
D0;6;81;10;3;8;1A;80;;;
50;4;0;E0;0;E0;;;;;
280;8;9;0;0;0;0;0;D;0;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;B0;0;0;0;2B;
D0;6;B6;20;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;6;
320;8;0;2;B;1;0;B;0;80;
380;8;0;72;0;0;0;0;FE;2;
58C;8;90;E0;0;0;19;0;0;2;
48A;8;F2;0;0;0;0;2;0;F0;
50;4;0;E0;10;F0;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;13;C;0;0;10;0;0;F;
5A0;8;7F;0;0;C0;0;0;0;2B;
D0;6;D6;40;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;8;
3D0;6;0;40;8;0;0;6B;;;
540;8;C0;0;FF;0;FF;0;20;0;
D0;6;C1;50;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;9;
50;4;0;E0;20;C0;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;D0;0;0;0;2B;
D0;6;F6;60;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;A;
380;8;0;72;0;0;0;0;FE;2;
3D0;6;0;40;8;0;0;6B;;;
540;8;E0;0;FF;0;FF;0;20;0;
288;8;11;9A;0;0;0;5D;8A;0;
50;4;0;E0;30;D0;;;;;
320;8;0;2;B;1;0;D;0;80;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;E0;0;0;0;2B;
5DC;8;6D;0;A0;1;8;0;0;40;
1A0;8;0;0;0;0;0;FE;0;C;
729;7;4;3;1;0;0;0;0;;
540;8;0;0;FF;0;FF;0;20;0;
D0;6;6;90;4;8;1A;80;;;
2A0;8;0;0;0;0;0;0;D0;D0;
50;4;0;E0;40;A0;;;;;
280;8;9;0;0;0;0;0;D;0;
540;8;10;0;FF;0;FF;0;20;0;
5A0;8;7F;0;0;F0;0;0;0;2B;
1A0;8;0;0;0;0;0;FE;0;E;
3D0;6;0;40;8;0;0;6B;;;
280;8;9;0;0;0;0;0;D;0;
66C;3;3C;4F;0;;;;;;
288;8;43;9A;0;0;0;5D;8A;0;
2A0;8;0;0;0;0;0;0;F0;F0;
50;4;0;E0;50;B0;;;;;
280;8;9;0;0;0;0;0;D;0;
540;8;30;0;FF;0;FF;0;20;0;
D0;6;51;C0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;0;
721;7;4;3;1;0;0;0;1;;
280;8;9;0;0;0;0;0;D;0;
723;7;4;3;1;0;0;0;0;;
D0;6;41;D0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;1;
50;4;0;E0;60;80;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;10;0;0;0;2B;
D0;6;76;E0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;2;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;60;0;FF;0;FF;0;20;0;
480;8;5;24;0;0;C;80;0;F6;
50;4;0;E0;70;90;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;1D;2;0;0;10;0;0;F;
5A0;8;7F;0;0;20;0;0;0;2B;
D0;6;96;0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;4;
3D0;6;0;40;8;0;0;6B;;;
540;8;80;0;FF;0;FF;0;20;0;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;50;50;
50;4;0;E0;80;60;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;30;0;0;0;2B;
D0;6;B1;20;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;6;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;A0;0;FF;0;FF;0;20;0;
480;8;93;24;0;0;C;80;0;3B;
50;4;0;E0;90;70;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;1B;4;0;0;10;0;0;F;
5A0;8;7F;0;0;40;0;0;0;2B;
520;8;30;87;2;82;12;8D;E;0;
1A0;8;0;0;0;0;0;FE;0;8;
3D0;6;0;40;8;0;0;6B;;;
540;8;C0;0;FF;0;FF;0;20;0;
D0;6;C6;50;4;8;1A;80;;;
50;4;0;E0;A0;40;;;;;
280;8;9;0;0;0;0;0;D;0;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;50;0;0;0;2B;
D0;6;F6;60;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;A;
320;8;0;2;B;1;0;3;0;80;
380;8;0;72;0;0;0;0;FE;2;
58C;8;90;E0;0;0;19;0;0;2;
480;8;93;24;0;0;C;80;0;3B;
50;4;0;E0;B0;50;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;19;6;0;0;10;0;0;F;
5A0;8;7F;0;0;60;0;0;0;2B;
D0;6;11;80;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;C;
3D0;6;0;40;8;0;0;6B;;;
540;8;0;0;FF;0;FF;0;20;0;
D0;6;1;90;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;D;
50;4;0;E0;C0;20;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;70;0;0;0;2B;
D0;6;36;A0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;E;
380;8;0;72;0;0;0;0;FE;2;
3D0;6;0;40;8;0;0;6B;;;
540;8;20;0;FF;0;FF;0;20;0;
D0;6;26;B0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;F;
50;4;0;E0;D0;30;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;80;0;0;0;2B;
392;8;0;0;0;80;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;0;
729;7;4;3;1;0;0;0;0;;
4A0;8;0;0;0;0;0;0;0;0;
540;8;40;0;FF;0;FF;0;20;0;
48A;8;C2;0;0;0;0;2;0;C0;
50;4;0;E0;E0;0;;;;;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
5A0;8;7F;0;0;90;0;0;0;2B;
320;8;0;2;B;1;0;6;0;80;
1A0;8;0;0;0;0;0;FE;0;2;
3D0;6;0;40;8;0;0;6B;;;
540;8;60;0;FF;0;FF;0;20;0;
D0;6;61;F0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;3;
50;4;0;E0;F0;10;;;;;
280;8;9;0;0;0;0;0;D;0;
540;8;70;0;FF;0;FF;0;20;0;
5A0;8;7F;0;0;A0;0;0;0;2B;
1A0;8;0;0;0;0;0;FE;0;4;
721;7;4;3;1;0;0;0;1;;
280;8;9;0;0;0;0;0;D;0;
723;7;4;3;1;0;0;0;0;;
D0;6;81;10;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;5;
50;4;0;E0;0;E0;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;B0;0;0;0;2B;
D0;6;B6;20;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;6;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;A0;0;FF;0;FF;0;20;0;
480;8;A;24;0;0;C;80;0;A2;
50;4;0;E0;10;F0;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;13;C;0;0;10;0;0;F;
5A0;8;7F;0;0;C0;0;0;0;2B;
D0;6;D6;40;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;8;
3D0;6;0;40;8;0;0;6B;;;
540;8;C0;0;FF;0;FF;0;20;0;
470;8;80;0;0;0;0;0;0;1F;
1A0;8;0;0;0;0;0;FE;0;9;
50;4;0;E0;20;C0;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;D0;0;0;0;2B;
D0;6;F1;60;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;A;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;E0;0;FF;0;FF;0;20;0;
480;8;A;24;0;0;C;80;0;A2;
50;4;0;E0;30;D0;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;11;E;0;0;10;0;0;F;
5A0;8;7F;0;0;E0;0;0;0;2B;
520;8;55;C4;2;82;12;8D;E;0;
1A0;8;0;0;0;0;0;FE;0;C;
3D0;6;0;40;8;0;0;6B;;;
540;8;0;0;FF;0;FF;0;20;0;
D0;6;1;90;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;D;
50;4;0;E0;40;A0;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;F0;0;0;0;2B;
470;8;80;0;0;0;0;0;0;1F;
1A0;8;0;0;0;0;0;FE;0;E;
320;8;0;2;B;1;0;B;0;80;
488;8;16;0;0;80;A6;0;0;30;
58C;8;90;E0;0;0;19;0;0;2;
588;8;0;3D;80;0;0;10;0;1;
50;4;0;E0;50;B0;;;;;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
5A0;8;7F;0;0;0;0;0;0;2B;
D0;6;51;C0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;0;
3D0;6;0;40;8;0;0;6B;;;
540;8;40;0;FF;0;FF;0;20;0;
D0;6;46;D0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;1;
50;4;0;E0;60;80;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;10;0;0;0;2B;
D0;6;71;E0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;2;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;60;0;FF;0;FF;0;20;0;
35F;8;0;0;0;0;0;0;0;0;
50;4;0;E0;70;90;;;;;
320;8;0;2;B;1;0;D;0;80;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;20;0;0;0;2B;
5DC;8;6D;0;A0;1;8;0;0;40;
1A0;8;0;0;0;0;0;FE;0;4;
729;7;4;3;1;0;0;0;0;;
540;8;80;0;FF;0;FF;0;20;0;
D0;6;86;10;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;5;
50;4;0;E0;80;60;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;30;0;0;0;2B;
D0;6;B1;20;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;6;
280;8;9;0;0;0;0;0;D;0;
3D0;6;0;40;8;0;0;6B;;;
540;8;A0;0;FF;0;FF;0;20;0;
D0;6;A1;30;3;8;1A;80;;;
50;4;0;E0;90;70;;;;;
280;8;9;0;0;0;0;0;D;0;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;40;0;0;0;2B;
D0;6;D1;40;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;8;
721;7;4;3;1;0;0;0;1;;
280;8;9;0;0;0;0;0;D;0;
723;7;4;3;1;0;0;0;0;;
288;8;8F;9A;0;0;0;5D;8A;0;
1A0;8;0;0;0;0;0;FE;0;9;
50;4;0;E0;A0;40;;;;;
3A0;8;1A;5;0;0;10;0;0;F;
5A0;8;7F;0;0;50;0;0;0;2B;
D0;6;F6;60;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;A;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
540;8;E0;0;FF;0;FF;0;20;0;
588;8;0;3;80;0;0;10;0;1;
50;4;0;E0;B0;50;;;;;
280;8;9;0;0;0;0;0;D;0;
488;8;26;0;0;80;A6;0;0;0;
5A0;8;7F;0;0;60;0;0;0;2B;
2A0;8;0;0;0;0;0;0;C0;C0;
1A0;8;0;0;0;0;0;FE;0;C;
3D0;6;0;40;8;0;0;6B;;;
540;8;0;0;FF;0;FF;0;20;0;
288;8;8F;9A;0;0;0;5D;8A;0;
1A0;8;0;0;0;0;0;FE;0;D;
50;4;0;E0;C0;20;;;;;
4A0;8;0;0;0;0;0;0;0;0;
5A0;8;7F;0;0;70;0;0;0;2B;
5DC;8;6D;0;A0;1;8;0;0;40;
1A0;8;0;0;0;0;0;FE;0;E;
3D0;6;0;40;8;0;0;6B;;;
540;8;20;0;FF;0;FF;0;20;0;
D0;6;26;B0;4;8;1A;80;;;
2A0;8;0;0;0;0;0;0;F0;F0;
50;4;0;E0;D0;30;;;;;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
5A0;8;7F;0;0;80;0;0;0;2B;
520;8;6;8;2;82;12;8D;E;0;
1A0;8;0;0;0;0;0;FE;0;0;
3D0;6;0;40;8;0;0;6B;;;
540;8;40;0;FF;0;FF;0;20;0;
D0;6;46;D0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;1;
50;4;0;E0;E0;0;;;;;
488;8;B9;0;0;80;A6;0;FF;60;
5A0;8;7F;0;0;90;0;0;0;2B;
390;8;0;0;40;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;2;
320;8;0;2;B;1;0;3;0;80;
4A8;8;FE;7F;0;20;0;0;90;31;
58C;8;90;E0;0;0;19;0;0;2;
2A0;8;0;0;0;0;0;0;30;30;
50;4;0;E0;F0;10;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;A0;0;0;0;2B;
D0;6;96;0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;4;
3D0;6;0;40;8;0;0;6B;;;
280;8;9;0;0;0;0;0;D;0;
540;8;80;0;FF;0;FF;0;20;0;
320;8;0;2;B;1;0;4;0;80;
1A0;8;0;0;0;0;0;FE;0;5;
50;4;0;E0;0;E0;;;;;
3A0;8;14;B;0;0;10;0;0;F;
5A0;8;7F;0;0;B0;0;0;0;2B;
D0;6;B6;20;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;6;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
540;8;A0;0;FF;0;FF;0;20;0;
48A;8;F2;0;0;0;0;2;0;F0;
50;4;0;E0;10;F0;;;;;
60;2;0;0;;;;;;;
488;8;19;0;0;80;A6;0;FF;C0;
5A0;8;7F;0;0;C0;0;0;0;2B;
570;5;7;0;91;5;0;;;;
1A0;8;0;0;0;0;0;FE;0;8;
729;7;4;3;1;0;0;0;0;;
380;8;0;72;0;0;0;0;FE;2;
661;8;3;0;0;0;0;0;0;0;
48A;8;2;0;0;0;0;2;0;0;
50;4;0;E0;20;C0;;;;;
280;8;9;0;0;0;0;0;D;0;
488;8;39;0;0;80;A6;0;FF;E0;
5A0;8;7F;0;0;D0;0;0;0;2B;
320;8;0;2;B;1;0;6;0;80;
1A0;8;0;0;0;0;0;FE;0;A;
3D0;6;0;40;8;0;0;6B;;;
540;8;E0;0;FF;0;FF;0;20;0;
D0;6;E6;70;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;B;
50;4;0;E0;30;D0;;;;;
280;8;9;0;0;0;0;0;D;0;
540;8;F0;0;FF;0;FF;0;20;0;
5A0;8;7F;0;0;E0;0;0;0;2B;
1A0;8;0;0;0;0;0;FE;0;C;
721;7;4;3;1;0;0;0;1;;
280;8;9;0;0;0;0;0;D;0;
723;7;4;3;1;0;0;0;0;;
D0;6;6;90;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;D;
50;4;0;E0;40;A0;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;F0;0;0;0;2B;
D0;6;36;A0;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;E;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;20;0;FF;0;FF;0;20;0;
480;8;5;24;0;0;C;80;0;F6;
50;4;0;E0;50;B0;;;;;
280;8;9;0;0;0;0;0;D;0;
3A0;8;1F;0;0;0;10;0;0;F;
5A0;8;7F;0;0;0;0;0;0;2B;
D0;6;51;C0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;0;
3D0;6;0;40;8;0;0;6B;;;
540;8;40;0;FF;0;FF;0;20;0;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;10;10;
50;4;0;E0;60;80;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;10;0;0;0;2B;
D0;6;71;E0;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;2;
3D0;6;0;40;8;0;0;6B;;;
380;8;0;72;0;0;0;0;FE;2;
540;8;60;0;FF;0;FF;0;20;0;
48A;8;52;0;0;0;0;2;0;50;
50;4;0;E0;70;90;;;;;
280;8;9;0;0;0;0;0;D;0;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;20;0;0;0;2B;
62B;8;89;20;3;40;E;0;11;40;
1A0;8;0;0;0;0;0;FE;0;4;
3D0;6;0;40;8;0;0;6B;;;
540;8;80;0;FF;0;FF;0;20;0;
D0;6;86;10;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;5;
50;4;0;E0;80;60;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;30;0;0;0;2B;
D0;6;B6;20;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;6;
320;8;0;2;B;1;0;B;0;80;
380;8;0;72;0;0;0;0;FE;2;
58C;8;90;E0;0;0;19;0;0;2;
588;8;0;3D;80;0;0;10;0;1;
50;4;0;E0;90;70;;;;;
280;8;9;0;0;0;0;0;D;0;
488;8;19;0;0;80;A6;0;FF;C0;
5A0;8;7F;0;0;40;0;0;0;2B;
2A0;8;0;0;0;0;0;0;80;80;
1A0;8;0;0;0;0;0;FE;0;8;
3D0;6;0;40;8;0;0;6B;;;
540;8;C0;0;FF;0;FF;0;20;0;
320;8;0;2;B;1;0;C;0;80;
1A0;8;0;0;0;0;0;FE;0;9;
50;4;0;E0;A0;40;;;;;
3A0;8;1A;5;0;0;10;0;0;F;
5A0;8;7F;0;0;50;0;0;0;2B;
D0;6;F1;60;3;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;A;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;50;F1;
540;8;E0;0;FF;0;FF;0;20;0;
588;8;0;3D;80;0;0;10;0;1;
50;4;0;E0;B0;50;;;;;
320;8;0;2;B;1;0;D;0;80;
540;8;F0;0;FF;0;FF;0;20;0;
728;7;4;9;1;0;0;0;0;;
1A0;8;0;0;0;0;0;FE;0;C;
729;7;4;3;1;0;0;0;0;;
3D0;6;0;40;8;0;0;6B;;;
540;8;0;0;FF;0;FF;0;20;0;
D0;6;6;90;4;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;D;
50;4;0;E0;C0;20;;;;;
380;8;0;72;0;0;0;0;FE;2;
5A0;8;7F;0;0;70;0;0;0;2B;
727;7;4;1;1;0;0;0;0;;
